YEAR,QUARTER,ORIGIN,DEST,OPERATING_CARRIER,PASSENGERS,MARKET_FARE
2025,2,FLL,LAX,NK,1.0,189.0
2025,2,FLL,LAX,NK,1.0,194.0
2025,2,FLL,LAX,NK,1.0,196.5
2025,2,FLL,LAX,NK,1.0,200.0
2025,2,FLL,LAX,NK,1.0,202.91
2025,2,FLL,LAX,NK,1.0,207.0
2025,2,FLL,LAX,NK,1.0,209.0
2025,2,FLL,LAX,NK,1.0,213.0
2025,2,FLL,LAX,NK,1.0,214.0
2025,2,FLL,LAX,NK,1.0,215.41
2025,2,FLL,LAX,NK,1.0,217.0
2025,2,FLL,LAX,NK,1.0,217.0
2025,2,FLL,LAX,NK,1.0,242.0
2025,2,FLL,LAX,NK,1.0,243.47
2025,2,FLL,LAX,NK,1.0,274.0
2025,2,FLL,LAX,NK,1.0,275.18
2025,2,FLL,LAX,NK,1.0,277.0
2025,2,FLL,LAX,NK,1.0,277.71
2025,2,FLL,LAX,NK,1.0,282.0
2025,2,FLL,LAX,NK,1.0,284.0
2025,2,FLL,LAX,NK,1.0,294.0
2025,2,FLL,LAX,NK,1.0,305.92
2025,2,FLL,LAX,NK,1.0,352.0
2025,2,FLL,LAX,NK,1.0,357.0
2025,2,FLL,LAX,NK,1.0,404.0
2025,2,FLL,LAX,NK,2.0,64.0
2025,2,FLL,LAX,NK,2.0,67.0
2025,2,FLL,LAX,NK,2.0,69.0
2025,2,FLL,LAX,NK,2.0,71.0
2025,2,FLL,LAX,NK,2.0,79.0
2025,2,FLL,LAX,NK,2.0,79.53
2025,2,FLL,LAX,NK,2.0,84.0
2025,2,FLL,LAX,NK,2.0,84.0
2025,2,FLL,LAX,NK,2.0,88.0
2025,2,FLL,LAX,NK,2.0,92.0
2025,2,FLL,LAX,NK,2.0,99.5
2025,2,FLL,LAX,NK,2.0,104.0
2025,2,FLL,LAX,NK,2.0,112.0
2025,2,FLL,LAX,NK,2.0,114.0
2025,2,FLL,LAX,NK,2.0,122.0
2025,2,FLL,LAX,NK,2.0,123.0
2025,2,FLL,LAX,NK,2.0,127.0
2025,2,FLL,LAX,NK,2.0,147.0
2025,2,FLL,LAX,NK,2.0,154.0
2025,2,FLL,LAX,NK,2.0,159.0
2025,2,FLL,LAX,NK,2.0,161.0
2025,2,FLL,LAX,NK,2.0,174.0
2025,2,FLL,LAX,NK,2.0,207.0
2025,2,FLL,LAX,NK,2.0,224.0
2025,2,FLL,LAX,NK,2.0,239.0
2025,2,FLL,LAX,NK,2.0,294.0
2025,2,FLL,LAX,NK,3.0,80.0
2025,2,FLL,LAX,NK,3.0,89.0
2025,2,FLL,LAX,NK,3.0,89.0
2025,2,FLL,LAX,NK,3.0,93.5
2025,2,FLL,LAX,NK,3.0,96.5
2025,2,FLL,LAX,NK,3.0,98.0
2025,2,FLL,LAX,NK,3.0,109.0
2025,2,FLL,LAX,NK,3.0,121.0
2025,2,FLL,LAX,NK,3.0,124.0
2025,2,FLL,LAX,NK,3.0,131.5
2025,2,FLL,LAX,NK,3.0,139.0
2025,2,FLL,LAX,NK,4.0,69.0
2025,2,FLL,LAX,NK,4.0,74.0
2025,2,FLL,LAX,NK,4.0,84.0
2025,2,FLL,LAX,NK,4.0,89.0
2025,2,FLL,LAX,NK,4.0,94.0
2025,2,FLL,LAX,NK,4.0,119.0
2025,2,FLL,LAX,NK,4.0,122.0
2025,2,FLL,LAX,NK,4.0,134.0
2025,2,FLL,LAX,NK,5.0,64.0
2025,2,FLL,LAX,NK,5.0,99.0
2025,2,FLL,LAX,NK,6.0,104.0
2025,2,FLL,LAX,NK,6.0,244.0
2025,2,FLL,LAX,NK,7.0,6.0
2025,2,FLL,LAX,NK,7.0,114.0
2025,2,FLL,LAX,NK,7.0,184.0
2025,2,FLL,LAX,NK,8.0,89.0
2025,2,FLL,LAX,NK,8.0,149.0
2025,2,FLL,LAX,NK,10.0,164.0
2025,2,FLL,LAX,NK,11.0,129.0
2025,2,FLL,LAX,NK,13.0,98.0
2025,2,FLL,LAX,NK,15.0,204.0
2025,2,MCO,LGA,NK,1.0,5.54
2025,2,MCO,LGA,NK,1.0,6.0
2025,2,MCO,LGA,NK,1.0,12.15
2025,2,MCO,LGA,NK,1.0,18.0
2025,2,MCO,LGA,NK,1.0,19.5
2025,2,MCO,LGA,NK,1.0,21.0
2025,2,MCO,LGA,NK,1.0,26.0
2025,2,MCO,LGA,NK,1.0,27.0
2025,2,MCO,LGA,NK,1.0,27.0
2025,2,MCO,LGA,NK,1.0,29.0
2025,2,MCO,LGA,NK,1.0,29.5
2025,2,MCO,LGA,NK,1.0,29.5
2025,2,MCO,LGA,NK,1.0,30.0
2025,2,MCO,LGA,NK,1.0,30.0
2025,2,MCO,LGA,NK,1.0,31.5
2025,2,MCO,LGA,NK,1.0,32.0
2025,2,MCO,LGA,NK,1.0,33.0
2025,2,MCO,LGA,NK,1.0,34.0
2025,2,MCO,LGA,NK,1.0,34.0
2025,2,MCO,LGA,NK,1.0,34.0
2025,2,MCO,LGA,NK,1.0,35.0
2025,2,MCO,LGA,NK,1.0,36.0
2025,2,MCO,LGA,NK,1.0,36.0
2025,2,MCO,LGA,NK,1.0,37.0
2025,2,MCO,LGA,NK,1.0,37.68
2025,2,MCO,LGA,NK,1.0,38.0
2025,2,MCO,LGA,NK,1.0,38.77
2025,2,MCO,LGA,NK,1.0,38.86
2025,2,MCO,LGA,NK,1.0,39.18
2025,2,MCO,LGA,NK,1.0,40.5
2025,2,MCO,LGA,NK,1.0,41.0
2025,2,MCO,LGA,NK,1.0,41.5
2025,2,MCO,LGA,NK,1.0,41.79
2025,2,MCO,LGA,NK,1.0,41.98
2025,2,MCO,LGA,NK,1.0,42.0
2025,2,MCO,LGA,NK,1.0,42.98
2025,2,MCO,LGA,NK,1.0,43.0
2025,2,MCO,LGA,NK,1.0,44.48
2025,2,MCO,LGA,NK,1.0,44.81
2025,2,MCO,LGA,NK,1.0,45.0
2025,2,MCO,LGA,NK,1.0,46.0
2025,2,MCO,LGA,NK,1.0,46.5
2025,2,MCO,LGA,NK,1.0,47.0
2025,2,MCO,LGA,NK,1.0,47.83
2025,2,MCO,LGA,NK,1.0,49.5
2025,2,MCO,LGA,NK,1.0,49.84
2025,2,MCO,LGA,NK,1.0,51.51
2025,2,MCO,LGA,NK,1.0,52.0
2025,2,MCO,LGA,NK,1.0,52.0
2025,2,MCO,LGA,NK,1.0,52.3
2025,2,MCO,LGA,NK,1.0,52.46
2025,2,MCO,LGA,NK,1.0,53.0
2025,2,MCO,LGA,NK,1.0,53.26
2025,2,MCO,LGA,NK,1.0,53.87
2025,2,MCO,LGA,NK,1.0,55.2
2025,2,MCO,LGA,NK,1.0,55.36
2025,2,MCO,LGA,NK,1.0,55.38
2025,2,MCO,LGA,NK,1.0,55.5
2025,2,MCO,LGA,NK,1.0,56.0
2025,2,MCO,LGA,NK,1.0,56.05
2025,2,MCO,LGA,NK,1.0,56.27
2025,2,MCO,LGA,NK,1.0,57.5
2025,2,MCO,LGA,NK,1.0,57.62
2025,2,MCO,LGA,NK,1.0,58.0
2025,2,MCO,LGA,NK,1.0,58.56
2025,2,MCO,LGA,NK,1.0,59.41
2025,2,MCO,LGA,NK,1.0,60.34
2025,2,MCO,LGA,NK,1.0,60.92
2025,2,MCO,LGA,NK,1.0,61.0
2025,2,MCO,LGA,NK,1.0,61.5
2025,2,MCO,LGA,NK,1.0,62.0
2025,2,MCO,LGA,NK,1.0,62.43
2025,2,MCO,LGA,NK,1.0,62.93
2025,2,MCO,LGA,NK,1.0,63.0
2025,2,MCO,LGA,NK,1.0,63.73
2025,2,MCO,LGA,NK,1.0,64.0
2025,2,MCO,LGA,NK,1.0,64.04
2025,2,MCO,LGA,NK,1.0,64.31
2025,2,MCO,LGA,NK,1.0,65.0
2025,2,MCO,LGA,NK,1.0,65.46
2025,2,MCO,LGA,NK,1.0,65.47
2025,2,MCO,LGA,NK,1.0,65.5
2025,2,MCO,LGA,NK,1.0,66.0
2025,2,MCO,LGA,NK,1.0,66.96
2025,2,MCO,LGA,NK,1.0,67.5
2025,2,MCO,LGA,NK,1.0,67.68
2025,2,MCO,LGA,NK,1.0,67.97
2025,2,MCO,LGA,NK,1.0,68.0
2025,2,MCO,LGA,NK,1.0,68.27
2025,2,MCO,LGA,NK,1.0,69.5
2025,2,MCO,LGA,NK,1.0,70.48
2025,2,MCO,LGA,NK,1.0,72.0
2025,2,MCO,LGA,NK,1.0,73.0
2025,2,MCO,LGA,NK,1.0,73.0
2025,2,MCO,LGA,NK,1.0,73.5
2025,2,MCO,LGA,NK,1.0,74.09
2025,2,MCO,LGA,NK,1.0,74.5
2025,2,MCO,LGA,NK,1.0,75.0
2025,2,MCO,LGA,NK,1.0,75.37
2025,2,MCO,LGA,NK,1.0,75.46
2025,2,MCO,LGA,NK,1.0,75.52
2025,2,MCO,LGA,NK,1.0,76.0
2025,2,MCO,LGA,NK,1.0,76.0
2025,2,MCO,LGA,NK,1.0,76.0
2025,2,MCO,LGA,NK,1.0,76.5
2025,2,MCO,LGA,NK,1.0,77.5
2025,2,MCO,LGA,NK,1.0,78.0
2025,2,MCO,LGA,NK,1.0,78.0
2025,2,MCO,LGA,NK,1.0,78.39
2025,2,MCO,LGA,NK,1.0,79.0
2025,2,MCO,LGA,NK,1.0,79.0
2025,2,MCO,LGA,NK,1.0,79.1
2025,2,MCO,LGA,NK,1.0,79.5
2025,2,MCO,LGA,NK,1.0,79.5
2025,2,MCO,LGA,NK,1.0,79.81
2025,2,MCO,LGA,NK,1.0,80.0
2025,2,MCO,LGA,NK,1.0,80.5
2025,2,MCO,LGA,NK,1.0,81.0
2025,2,MCO,LGA,NK,1.0,81.0
2025,2,MCO,LGA,NK,1.0,81.0
2025,2,MCO,LGA,NK,1.0,81.5
2025,2,MCO,LGA,NK,1.0,81.54
2025,2,MCO,LGA,NK,1.0,82.0
2025,2,MCO,LGA,NK,1.0,82.06
2025,2,MCO,LGA,NK,1.0,82.46
2025,2,MCO,LGA,NK,1.0,82.5
2025,2,MCO,LGA,NK,1.0,83.0
2025,2,MCO,LGA,NK,1.0,83.5
2025,2,MCO,LGA,NK,1.0,84.0
2025,2,MCO,LGA,NK,1.0,84.5
2025,2,MCO,LGA,NK,1.0,84.58
2025,2,MCO,LGA,NK,1.0,85.44
2025,2,MCO,LGA,NK,1.0,85.46
2025,2,MCO,LGA,NK,1.0,86.45
2025,2,MCO,LGA,NK,1.0,86.45
2025,2,MCO,LGA,NK,1.0,86.5
2025,2,MCO,LGA,NK,1.0,86.7
2025,2,MCO,LGA,NK,1.0,87.0
2025,2,MCO,LGA,NK,1.0,88.04
2025,2,MCO,LGA,NK,1.0,88.5
2025,2,MCO,LGA,NK,1.0,88.5
2025,2,MCO,LGA,NK,1.0,89.57
2025,2,MCO,LGA,NK,1.0,91.0
2025,2,MCO,LGA,NK,1.0,91.55
2025,2,MCO,LGA,NK,1.0,92.0
2025,2,MCO,LGA,NK,1.0,92.0
2025,2,MCO,LGA,NK,1.0,93.0
2025,2,MCO,LGA,NK,1.0,93.0
2025,2,MCO,LGA,NK,1.0,93.43
2025,2,MCO,LGA,NK,1.0,93.64
2025,2,MCO,LGA,NK,1.0,94.0
2025,2,MCO,LGA,NK,1.0,94.5
2025,2,MCO,LGA,NK,1.0,95.0
2025,2,MCO,LGA,NK,1.0,95.0
2025,2,MCO,LGA,NK,1.0,95.0
2025,2,MCO,LGA,NK,1.0,95.45
2025,2,MCO,LGA,NK,1.0,95.5
2025,2,MCO,LGA,NK,1.0,95.95
2025,2,MCO,LGA,NK,1.0,96.0
2025,2,MCO,LGA,NK,1.0,96.0
2025,2,MCO,LGA,NK,1.0,96.5
2025,2,MCO,LGA,NK,1.0,96.83
2025,2,MCO,LGA,NK,1.0,97.0
2025,2,MCO,LGA,NK,1.0,98.17
2025,2,MCO,LGA,NK,1.0,98.5
2025,2,MCO,LGA,NK,1.0,98.95
2025,2,MCO,LGA,NK,1.0,98.95
2025,2,MCO,LGA,NK,1.0,99.0
2025,2,MCO,LGA,NK,1.0,99.0
2025,2,MCO,LGA,NK,1.0,99.5
2025,2,MCO,LGA,NK,1.0,99.82
2025,2,MCO,LGA,NK,1.0,100.0
2025,2,MCO,LGA,NK,1.0,100.95
2025,2,MCO,LGA,NK,1.0,101.0
2025,2,MCO,LGA,NK,1.0,101.0
2025,2,MCO,LGA,NK,1.0,101.5
2025,2,MCO,LGA,NK,1.0,102.0
2025,2,MCO,LGA,NK,1.0,103.0
2025,2,MCO,LGA,NK,1.0,103.0
2025,2,MCO,LGA,NK,1.0,103.06
2025,2,MCO,LGA,NK,1.0,104.0
2025,2,MCO,LGA,NK,1.0,104.0
2025,2,MCO,LGA,NK,1.0,104.5
2025,2,MCO,LGA,NK,1.0,105.5
2025,2,MCO,LGA,NK,1.0,105.65
2025,2,MCO,LGA,NK,1.0,105.72
2025,2,MCO,LGA,NK,1.0,105.74
2025,2,MCO,LGA,NK,1.0,106.25
2025,2,MCO,LGA,NK,1.0,106.8
2025,2,MCO,LGA,NK,1.0,106.88
2025,2,MCO,LGA,NK,1.0,107.0
2025,2,MCO,LGA,NK,1.0,107.37
2025,2,MCO,LGA,NK,1.0,107.5
2025,2,MCO,LGA,NK,1.0,108.5
2025,2,MCO,LGA,NK,1.0,109.0
2025,2,MCO,LGA,NK,1.0,109.5
2025,2,MCO,LGA,NK,1.0,110.0
2025,2,MCO,LGA,NK,1.0,112.0
2025,2,MCO,LGA,NK,1.0,112.33
2025,2,MCO,LGA,NK,1.0,112.94
2025,2,MCO,LGA,NK,1.0,113.5
2025,2,MCO,LGA,NK,1.0,114.0
2025,2,MCO,LGA,NK,1.0,114.0
2025,2,MCO,LGA,NK,1.0,114.5
2025,2,MCO,LGA,NK,1.0,115.5
2025,2,MCO,LGA,NK,1.0,115.5
2025,2,MCO,LGA,NK,1.0,116.0
2025,2,MCO,LGA,NK,1.0,116.0
2025,2,MCO,LGA,NK,1.0,116.0
2025,2,MCO,LGA,NK,1.0,117.0
2025,2,MCO,LGA,NK,1.0,118.0
2025,2,MCO,LGA,NK,1.0,118.06
2025,2,MCO,LGA,NK,1.0,118.31
2025,2,MCO,LGA,NK,1.0,118.5
2025,2,MCO,LGA,NK,1.0,119.43
2025,2,MCO,LGA,NK,1.0,119.5
2025,2,MCO,LGA,NK,1.0,121.05
2025,2,MCO,LGA,NK,1.0,121.94
2025,2,MCO,LGA,NK,1.0,122.0
2025,2,MCO,LGA,NK,1.0,122.0
2025,2,MCO,LGA,NK,1.0,122.3
2025,2,MCO,LGA,NK,1.0,122.5
2025,2,MCO,LGA,NK,1.0,122.83
2025,2,MCO,LGA,NK,1.0,124.0
2025,2,MCO,LGA,NK,1.0,124.0
2025,2,MCO,LGA,NK,1.0,124.0
2025,2,MCO,LGA,NK,1.0,125.0
2025,2,MCO,LGA,NK,1.0,125.41
2025,2,MCO,LGA,NK,1.0,126.56
2025,2,MCO,LGA,NK,1.0,127.0
2025,2,MCO,LGA,NK,1.0,127.0
2025,2,MCO,LGA,NK,1.0,127.5
2025,2,MCO,LGA,NK,1.0,128.0
2025,2,MCO,LGA,NK,1.0,128.0
2025,2,MCO,LGA,NK,1.0,128.62
2025,2,MCO,LGA,NK,1.0,129.0
2025,2,MCO,LGA,NK,1.0,129.0
2025,2,MCO,LGA,NK,1.0,129.77
2025,2,MCO,LGA,NK,1.0,130.5
2025,2,MCO,LGA,NK,1.0,130.9
2025,2,MCO,LGA,NK,1.0,131.58
2025,2,MCO,LGA,NK,1.0,132.0
2025,2,MCO,LGA,NK,1.0,132.43
2025,2,MCO,LGA,NK,1.0,132.5
2025,2,MCO,LGA,NK,1.0,133.24
2025,2,MCO,LGA,NK,1.0,133.84
2025,2,MCO,LGA,NK,1.0,135.93
2025,2,MCO,LGA,NK,1.0,137.0
2025,2,MCO,LGA,NK,1.0,137.5
2025,2,MCO,LGA,NK,1.0,137.5
2025,2,MCO,LGA,NK,1.0,138.0
2025,2,MCO,LGA,NK,1.0,138.07
2025,2,MCO,LGA,NK,1.0,140.5
2025,2,MCO,LGA,NK,1.0,141.5
2025,2,MCO,LGA,NK,1.0,141.82
2025,2,MCO,LGA,NK,1.0,142.0
2025,2,MCO,LGA,NK,1.0,142.0
2025,2,MCO,LGA,NK,1.0,143.0
2025,2,MCO,LGA,NK,1.0,143.32
2025,2,MCO,LGA,NK,1.0,143.5
2025,2,MCO,LGA,NK,1.0,144.08
2025,2,MCO,LGA,NK,1.0,144.69
2025,2,MCO,LGA,NK,1.0,145.0
2025,2,MCO,LGA,NK,1.0,146.42
2025,2,MCO,LGA,NK,1.0,146.43
2025,2,MCO,LGA,NK,1.0,147.68
2025,2,MCO,LGA,NK,1.0,148.0
2025,2,MCO,LGA,NK,1.0,148.18
2025,2,MCO,LGA,NK,1.0,149.0
2025,2,MCO,LGA,NK,1.0,150.31
2025,2,MCO,LGA,NK,1.0,150.58
2025,2,MCO,LGA,NK,1.0,151.4
2025,2,MCO,LGA,NK,1.0,151.5
2025,2,MCO,LGA,NK,1.0,152.0
2025,2,MCO,LGA,NK,1.0,152.0
2025,2,MCO,LGA,NK,1.0,152.0
2025,2,MCO,LGA,NK,1.0,152.5
2025,2,MCO,LGA,NK,1.0,152.52
2025,2,MCO,LGA,NK,1.0,152.54
2025,2,MCO,LGA,NK,1.0,152.73
2025,2,MCO,LGA,NK,1.0,153.0
2025,2,MCO,LGA,NK,1.0,153.49
2025,2,MCO,LGA,NK,1.0,154.0
2025,2,MCO,LGA,NK,1.0,154.0
2025,2,MCO,LGA,NK,1.0,154.92
2025,2,MCO,LGA,NK,1.0,155.0
2025,2,MCO,LGA,NK,1.0,157.5
2025,2,MCO,LGA,NK,1.0,158.0
2025,2,MCO,LGA,NK,1.0,158.0
2025,2,MCO,LGA,NK,1.0,159.0
2025,2,MCO,LGA,NK,1.0,160.0
2025,2,MCO,LGA,NK,1.0,160.0
2025,2,MCO,LGA,NK,1.0,161.0
2025,2,MCO,LGA,NK,1.0,161.1
2025,2,MCO,LGA,NK,1.0,161.91
2025,2,MCO,LGA,NK,1.0,161.92
2025,2,MCO,LGA,NK,1.0,162.41
2025,2,MCO,LGA,NK,1.0,164.0
2025,2,MCO,LGA,NK,1.0,165.0
2025,2,MCO,LGA,NK,1.0,165.0
2025,2,MCO,LGA,NK,1.0,165.11
2025,2,MCO,LGA,NK,1.0,165.5
2025,2,MCO,LGA,NK,1.0,166.0
2025,2,MCO,LGA,NK,1.0,166.14
2025,2,MCO,LGA,NK,1.0,166.5
2025,2,MCO,LGA,NK,1.0,167.0
2025,2,MCO,LGA,NK,1.0,167.0
2025,2,MCO,LGA,NK,1.0,167.5
2025,2,MCO,LGA,NK,1.0,168.65
2025,2,MCO,LGA,NK,1.0,168.73
2025,2,MCO,LGA,NK,1.0,169.16
2025,2,MCO,LGA,NK,1.0,171.0
2025,2,MCO,LGA,NK,1.0,171.0
2025,2,MCO,LGA,NK,1.0,173.0
2025,2,MCO,LGA,NK,1.0,175.0
2025,2,MCO,LGA,NK,1.0,175.0
2025,2,MCO,LGA,NK,1.0,175.13
2025,2,MCO,LGA,NK,1.0,175.86
2025,2,MCO,LGA,NK,1.0,176.59
2025,2,MCO,LGA,NK,1.0,176.79
2025,2,MCO,LGA,NK,1.0,178.0
2025,2,MCO,LGA,NK,1.0,178.0
2025,2,MCO,LGA,NK,1.0,179.0
2025,2,MCO,LGA,NK,1.0,180.0
2025,2,MCO,LGA,NK,1.0,180.0
2025,2,MCO,LGA,NK,1.0,180.29
2025,2,MCO,LGA,NK,1.0,180.41
2025,2,MCO,LGA,NK,1.0,181.0
2025,2,MCO,LGA,NK,1.0,181.56
2025,2,MCO,LGA,NK,1.0,183.0
2025,2,MCO,LGA,NK,1.0,185.0
2025,2,MCO,LGA,NK,1.0,186.0
2025,2,MCO,LGA,NK,1.0,186.0
2025,2,MCO,LGA,NK,1.0,188.0
2025,2,MCO,LGA,NK,1.0,188.0
2025,2,MCO,LGA,NK,1.0,189.5
2025,2,MCO,LGA,NK,1.0,189.89
2025,2,MCO,LGA,NK,1.0,192.5
2025,2,MCO,LGA,NK,1.0,195.0
2025,2,MCO,LGA,NK,1.0,196.0
2025,2,MCO,LGA,NK,1.0,196.65
2025,2,MCO,LGA,NK,1.0,196.9
2025,2,MCO,LGA,NK,1.0,197.0
2025,2,MCO,LGA,NK,1.0,198.0
2025,2,MCO,LGA,NK,1.0,200.0
2025,2,MCO,LGA,NK,1.0,200.0
2025,2,MCO,LGA,NK,1.0,204.0
2025,2,MCO,LGA,NK,1.0,204.91
2025,2,MCO,LGA,NK,1.0,205.0
2025,2,MCO,LGA,NK,1.0,205.0
2025,2,MCO,LGA,NK,1.0,207.81
2025,2,MCO,LGA,NK,1.0,209.0
2025,2,MCO,LGA,NK,1.0,210.0
2025,2,MCO,LGA,NK,1.0,210.0
2025,2,MCO,LGA,NK,1.0,210.0
2025,2,MCO,LGA,NK,1.0,212.0
2025,2,MCO,LGA,NK,1.0,213.0
2025,2,MCO,LGA,NK,1.0,213.0
2025,2,MCO,LGA,NK,1.0,213.0
2025,2,MCO,LGA,NK,1.0,215.0
2025,2,MCO,LGA,NK,1.0,218.0
2025,2,MCO,LGA,NK,1.0,220.0
2025,2,MCO,LGA,NK,1.0,222.0
2025,2,MCO,LGA,NK,1.0,222.0
2025,2,MCO,LGA,NK,1.0,223.0
2025,2,MCO,LGA,NK,1.0,226.0
2025,2,MCO,LGA,NK,1.0,226.49
2025,2,MCO,LGA,NK,1.0,227.0
2025,2,MCO,LGA,NK,1.0,228.0
2025,2,MCO,LGA,NK,1.0,228.0
2025,2,MCO,LGA,NK,1.0,229.22
2025,2,MCO,LGA,NK,1.0,230.0
2025,2,MCO,LGA,NK,1.0,231.0
2025,2,MCO,LGA,NK,1.0,231.97
2025,2,MCO,LGA,NK,1.0,232.17
2025,2,MCO,LGA,NK,1.0,236.27
2025,2,MCO,LGA,NK,1.0,236.56
2025,2,MCO,LGA,NK,1.0,236.88
2025,2,MCO,LGA,NK,1.0,240.0
2025,2,MCO,LGA,NK,1.0,243.0
2025,2,MCO,LGA,NK,1.0,243.5
2025,2,MCO,LGA,NK,1.0,244.0
2025,2,MCO,LGA,NK,1.0,246.5
2025,2,MCO,LGA,NK,1.0,246.69
2025,2,MCO,LGA,NK,1.0,248.0
2025,2,MCO,LGA,NK,1.0,257.0
2025,2,MCO,LGA,NK,1.0,259.0
2025,2,MCO,LGA,NK,1.0,260.0
2025,2,MCO,LGA,NK,1.0,262.0
2025,2,MCO,LGA,NK,1.0,264.0
2025,2,MCO,LGA,NK,1.0,265.27
2025,2,MCO,LGA,NK,1.0,272.0
2025,2,MCO,LGA,NK,1.0,273.88
2025,2,MCO,LGA,NK,1.0,274.0
2025,2,MCO,LGA,NK,1.0,274.46
2025,2,MCO,LGA,NK,1.0,282.0
2025,2,MCO,LGA,NK,1.0,284.0
2025,2,MCO,LGA,NK,1.0,285.0
2025,2,MCO,LGA,NK,1.0,292.0
2025,2,MCO,LGA,NK,1.0,292.0
2025,2,MCO,LGA,NK,1.0,295.0
2025,2,MCO,LGA,NK,1.0,295.0
2025,2,MCO,LGA,NK,1.0,295.02
2025,2,MCO,LGA,NK,1.0,298.0
2025,2,MCO,LGA,NK,1.0,306.04
2025,2,MCO,LGA,NK,1.0,308.0
2025,2,MCO,LGA,NK,1.0,310.0
2025,2,MCO,LGA,NK,1.0,310.0
2025,2,MCO,LGA,NK,1.0,315.0
2025,2,MCO,LGA,NK,1.0,317.0
2025,2,MCO,LGA,NK,1.0,318.0
2025,2,MCO,LGA,NK,1.0,320.0
2025,2,MCO,LGA,NK,1.0,320.0
2025,2,MCO,LGA,NK,1.0,327.0
2025,2,MCO,LGA,NK,1.0,340.0
2025,2,MCO,LGA,NK,1.0,348.53
2025,2,MCO,LGA,NK,1.0,353.42
2025,2,MCO,LGA,NK,1.0,365.0
2025,2,MCO,LGA,NK,1.0,367.0
2025,2,MCO,LGA,NK,1.0,390.0
2025,2,MCO,LGA,NK,1.0,392.0
2025,2,MCO,LGA,NK,1.0,397.0
2025,2,MCO,LGA,NK,1.0,402.0
2025,2,MCO,LGA,NK,1.0,407.0
2025,2,MCO,LGA,NK,1.0,410.0
2025,2,MCO,LGA,NK,1.0,415.0
2025,2,MCO,LGA,NK,1.0,441.0
2025,2,MCO,LGA,NK,1.0,443.0
2025,2,MCO,LGA,NK,1.0,446.0
2025,2,MCO,LGA,NK,1.0,457.0
2025,2,MCO,LGA,NK,1.0,464.0
2025,2,MCO,LGA,NK,1.0,465.0
2025,2,MCO,LGA,NK,1.0,470.0
2025,2,MCO,LGA,NK,1.0,492.0
2025,2,MCO,LGA,NK,1.0,605.0
2025,2,MCO,LGA,NK,2.0,21.0
2025,2,MCO,LGA,NK,2.0,24.5
2025,2,MCO,LGA,NK,2.0,31.0
2025,2,MCO,LGA,NK,2.0,39.5
2025,2,MCO,LGA,NK,2.0,40.5
2025,2,MCO,LGA,NK,2.0,43.5
2025,2,MCO,LGA,NK,2.0,44.5
2025,2,MCO,LGA,NK,2.0,48.0
2025,2,MCO,LGA,NK,2.0,48.82
2025,2,MCO,LGA,NK,2.0,49.5
2025,2,MCO,LGA,NK,2.0,51.0
2025,2,MCO,LGA,NK,2.0,54.0
2025,2,MCO,LGA,NK,2.0,54.0
2025,2,MCO,LGA,NK,2.0,54.5
2025,2,MCO,LGA,NK,2.0,57.0
2025,2,MCO,LGA,NK,2.0,58.5
2025,2,MCO,LGA,NK,2.0,59.5
2025,2,MCO,LGA,NK,2.0,63.0
2025,2,MCO,LGA,NK,2.0,65.15
2025,2,MCO,LGA,NK,2.0,66.5
2025,2,MCO,LGA,NK,2.0,68.0
2025,2,MCO,LGA,NK,2.0,69.0
2025,2,MCO,LGA,NK,2.0,69.0
2025,2,MCO,LGA,NK,2.0,73.5
2025,2,MCO,LGA,NK,2.0,75.5
2025,2,MCO,LGA,NK,2.0,76.0
2025,2,MCO,LGA,NK,2.0,78.0
2025,2,MCO,LGA,NK,2.0,78.0
2025,2,MCO,LGA,NK,2.0,79.0
2025,2,MCO,LGA,NK,2.0,81.0
2025,2,MCO,LGA,NK,2.0,81.0
2025,2,MCO,LGA,NK,2.0,82.5
2025,2,MCO,LGA,NK,2.0,84.0
2025,2,MCO,LGA,NK,2.0,85.0
2025,2,MCO,LGA,NK,2.0,86.0
2025,2,MCO,LGA,NK,2.0,86.5
2025,2,MCO,LGA,NK,2.0,87.0
2025,2,MCO,LGA,NK,2.0,89.0
2025,2,MCO,LGA,NK,2.0,89.5
2025,2,MCO,LGA,NK,2.0,90.12
2025,2,MCO,LGA,NK,2.0,91.5
2025,2,MCO,LGA,NK,2.0,92.0
2025,2,MCO,LGA,NK,2.0,92.5
2025,2,MCO,LGA,NK,2.0,94.5
2025,2,MCO,LGA,NK,2.0,95.0
2025,2,MCO,LGA,NK,2.0,96.0
2025,2,MCO,LGA,NK,2.0,97.0
2025,2,MCO,LGA,NK,2.0,98.5
2025,2,MCO,LGA,NK,2.0,102.0
2025,2,MCO,LGA,NK,2.0,102.55
2025,2,MCO,LGA,NK,2.0,103.0
2025,2,MCO,LGA,NK,2.0,105.0
2025,2,MCO,LGA,NK,2.0,106.0
2025,2,MCO,LGA,NK,2.0,106.5
2025,2,MCO,LGA,NK,2.0,107.0
2025,2,MCO,LGA,NK,2.0,109.0
2025,2,MCO,LGA,NK,2.0,110.0
2025,2,MCO,LGA,NK,2.0,112.0
2025,2,MCO,LGA,NK,2.0,119.0
2025,2,MCO,LGA,NK,2.0,124.5
2025,2,MCO,LGA,NK,2.0,132.5
2025,2,MCO,LGA,NK,2.0,133.0
2025,2,MCO,LGA,NK,2.0,133.0
